id;name;type;subtype;is_active;location_country;ville;nb_evenements;nb_membres;certifie;creation;code_insee
https://actionpopulaire.fr/groupes/7e08e601-854d-40ea-a2a7-056a5e17cbb8/accueil/;Maastricht Pourquoi Et Qui;Thématique;11;FALSE;FR;14440 CRESSERONS;NA;1;FALSE;Créé il y a 11 mois;14
https://actionpopulaire.fr/groupes/7e3f3530-1e61-4a4c-8a23-2093f7b31cd0/accueil/;Equipe De Soutien Sud Oise;Soutien Nous Sommes Pour;66;TRUE;FR;60540 Bornel;NA;1;FALSE;Créé il y a 3 mois;60
https://actionpopulaire.fr/groupes/7e556182-1a21-4292-b90e-971219920cc5/accueil/;Insoumis De France Shanghai;Local;1;TRUE;CN;200000 Shanghai;7;10;FALSE;Créé il y a 3 ans;99
https://actionpopulaire.fr/groupes/7e56f9a0-0a08-4739-8688-52d993dac44e/accueil/;Insoumis.e.s Juristes Et Politistes !;Professionnel;55;FALSE;FR;34060 Montpellier;NA;13;FALSE;Créé il y a 3 ans;34
https://actionpopulaire.fr/groupes/7e6ecdb4-26a8-4726-b2ce-53988959ac71/accueil/;Albi Pour La Victoire Jlm 2022;Local;1;FALSE;FR;81000 Albi;NA;1;FALSE;Créé il y a 3 mois;81
https://actionpopulaire.fr/groupes/7e785d81-74ac-42b1-b82e-9dc5eaa1b2c8/accueil/;Inter-Groupes Des Insoumis·es -Partenaires29;Fonctionnel;50;TRUE;FR;29900 Concarneau;50;11;FALSE;Créé il y a 2 ans;29
https://actionpopulaire.fr/groupes/7e9d6ff1-1550-4202-b9c9-6f3b9502eff4/accueil/;Les Jeunes Insoumis·es De Besançon;Thématique;33;FALSE;FR;25000 Besançon;NA;2;FALSE;Créé il y a 3 ans;25
https://actionpopulaire.fr/groupes/7eb9e332-09fa-4026-b197-25a1ad3df4e4/accueil/;Énergie Insoumise;Thématique;29;FALSE;FR;34070 Montpellier;5;7;FALSE;Créé il y a 3 ans;34
https://actionpopulaire.fr/groupes/7ebbf9e9-0ca2-4d5b-8a70-afd06bfcdf08/accueil/;Equipe De Soutien Flayoscaise;Soutien Nous Sommes Pour;66;TRUE;FR;83780 Flayosc;NA;3;FALSE;Créé le mois dernier;83
https://actionpopulaire.fr/groupes/7ee0bd4f-e430-4be6-b9e4-aa433d7df245/accueil/;Les Insoumi(E)S Val De Reuil;Local;1;TRUE;FR;27100 VAL DE REUIL;4;12;TRUE;Créé il y a 3 ans;27
https://actionpopulaire.fr/groupes/7ef0d9df-a12f-43c2-80db-f2b795aa1a9d/accueil/;Groupe D'action Du Palais;Local;1;TRUE;FR;94000 Créteil;1;8;TRUE;Créé il y a 3 ans;94
https://actionpopulaire.fr/groupes/7ef45c20-a6b5-4dab-81a3-0a576dece293/accueil/;La France Insoumise En Uzège;Local;1;TRUE;FR;30700 Uzes;4;29;TRUE;Créé il y a 3 ans;30
https://actionpopulaire.fr/groupes/7f344eaf-6869-4bcc-8891-46f0768a981e/accueil/;Imaginem 2021;Local;1;FALSE;ES;08024 Barcelone;2;60;FALSE;Créé il y a 3 ans;99
https://actionpopulaire.fr/groupes/7f5034bc-c821-4a49-a511-f5a81dd07444/accueil/;Insoumis Sisteron;Local;1;TRUE;FR;04200 Sisteron;5;39;TRUE;Créé il y a 3 ans;04
https://actionpopulaire.fr/groupes/7f6b863e-292c-40fa-be6b-45606cf28f76/accueil/;Nevers Agglo Insoumis;Local;1;FALSE;FR;58000 Nevers;NA;7;FALSE;Créé le mois dernier;58
https://actionpopulaire.fr/groupes/7f7edeac-89f4-47f2-976b-825661f71960/accueil/;Comité D'appui De La Fouillade;Fonctionnel;58;FALSE;FR;12270 La Fouillade;2;2;TRUE;Créé il y a 2 ans;12
https://actionpopulaire.fr/groupes/7f9b35de-169b-4419-944e-82aa67e1964e/accueil/;Groupe D’action De Cavaillon;Local;1;FALSE;FR;84300 Cavaillon;NA;2;FALSE;Créé le mois dernier;84
https://actionpopulaire.fr/groupes/7f9c47c5-e619-4468-a9ac-647bd9349e45/accueil/;Equipe De La Place D'italie;Soutien Nous Sommes Pour;66;TRUE;FR;75013 Paris;NA;5;FALSE;Créé il y a 3 mois;75
https://actionpopulaire.fr/groupes/7fa0185d-662e-4c13-af5c-dcf1c46f8e80/accueil/;France-Insoumise-Aulnois-Sous-Laon;Local;1;FALSE;FR;02000 AULNOIS SOUS LAON  ~  Picardie;3;4;FALSE;Créé l’année dernière;02
https://actionpopulaire.fr/groupes/7fcab776-f82f-4ae3-9804-2ae8dd56660b/accueil/;Groupe D Actions Pour Un Avenir Meilleur;Local;1;FALSE;FR;51100 Reims;NA;2;FALSE;Créé le mois dernier;51
https://actionpopulaire.fr/groupes/7fcf6897-e24d-4f33-a999-5b5f57d85289/accueil/;Printemps Insoumis Herblinois;Local;1;TRUE;FR;44800 Saint-Herblain;18;5;TRUE;Créé il y a 8 mois;44
https://actionpopulaire.fr/groupes/806996ec-eb72-40ef-8626-40ffc4c44c1b/accueil/;La Communauté D'agglomération Du Boulonnais Insoumise;Local;1;FALSE;FR;62200 Boulogne sur mer;30;35;TRUE;Créé il y a 3 ans;62
https://actionpopulaire.fr/groupes/809037d2-5e55-479f-92c2-6ca28b140035/accueil/;Les Jeunes Insoumis De Bruay-La-Buissière;Local;1;FALSE;FR;62700 Bruay-La-Buissière;NA;4;FALSE;Créé il y a 9 mois;62
https://actionpopulaire.fr/groupes/8090ee02-291b-47f0-9483-2cfccc71490a/accueil/;Groupe D'appui Mâcon Centre;Local;1;TRUE;FR;71850 Charnay-lès-Mâcon;2;26;TRUE;Créé il y a 3 ans;71
https://actionpopulaire.fr/groupes/80a7c78e-5314-48fb-88c0-6d6c84b2b5e7/accueil/;Lunelinsoumise;Local;1;FALSE;FR;34400 Lunel;6;27;TRUE;Créé il y a 3 ans;34
https://actionpopulaire.fr/groupes/80c53df2-b327-42c5-ae6e-4629e733b0d3/accueil/;Education Populaire Et Education Nationale;Thématique;16;FALSE;FR;31380 BAZUS;NA;1;FALSE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/80c56b8f-533c-4f4e-8636-6ae255595df1/accueil/;France Insoumise De Lunéville;Soutien Nous Sommes Pour;66;TRUE;FR;54300 Lunéville;NA;2;FALSE;Créé il y a 3 mois;54
https://actionpopulaire.fr/groupes/80c6d63e-00e0-4379-b8fb-418d7cc4ac1b/accueil/;Auriol Nord;Local;1;TRUE;FR;13390 Auriol;5;8;TRUE;Créé il y a 3 ans;13
https://actionpopulaire.fr/groupes/80dd360c-857a-4505-a30f-73438e17a96b/accueil/;Jlm St Junien;Local;1;FALSE;FR;87200 St Junien;6;33;TRUE;Créé il y a 3 ans;87
https://actionpopulaire.fr/groupes/80ed1a03-ae2c-4c3a-bb08-ab5eaa623d46/accueil/;Groupe D'action Beautour;Local;1;FALSE;FR;44120 VERTOU;5;6;TRUE;Créé il y a 3 ans;44
https://actionpopulaire.fr/groupes/81118b5f-c5cb-43d0-a9ad-86946b738fab/accueil/;Groupe Éduc Pop 04;Thématique;18;FALSE;FR;04100 Manosque;NA;4;FALSE;Créé il y a 3 ans;04
https://actionpopulaire.fr/groupes/812c4649-da1c-4b3e-94bf-7d67b487b91c/accueil/;Saint'o L'insoumise;Local;1;FALSE;FR;31650 Saint-Orens-de-Gameville;3;28;TRUE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/814ec5e1-ee82-40a5-9503-4a3a1b803044/accueil/;Issy Le Vent Se Lève;Local;1;TRUE;FR;92130 ISSY LES MOULINEAUX;39;28;TRUE;Créé il y a 3 ans;92
https://actionpopulaire.fr/groupes/815db55c-6b14-4a10-8aa3-5de877e65d9f/accueil/;Comité D'appui De Nîmes;Fonctionnel;58;FALSE;FR;30000 Nîmes;43;31;TRUE;Créé il y a 2 ans;30
https://actionpopulaire.fr/groupes/8166cc4f-cb7a-4790-83d8-3fbb4d16e3ca/accueil/;Lfi En Avant Salles;Local;1;TRUE;FR;33770 Salles;8;1;FALSE;Créé il y a 8 mois;33
https://actionpopulaire.fr/groupes/81715920-2220-4bc0-b561-f41f778e9ed5/accueil/;Animations / Activités / Manifestations Sur Le Grand Nancy;Fonctionnel;45;TRUE;FR;54000 Nancy;16;11;FALSE;Créé il y a 3 ans;54
https://actionpopulaire.fr/groupes/81754892-05f4-4b63-a2fe-21daf706f00e/accueil/;Les Insoumis De La Vallée De La Salindrenque;Local;1;FALSE;FR;30460 Lasalle;10;9;TRUE;Créé il y a 3 ans;30
https://actionpopulaire.fr/groupes/81819492-248f-4c94-a82e-166a27a9a6f3/accueil/;Villeneuve Insoumis;Local;1;FALSE;FR;94290 Villeneuve-le-Roi;1;19;TRUE;Créé il y a 3 ans;94
https://actionpopulaire.fr/groupes/818210fa-3a50-4709-bca7-0919e7c5476b/accueil/;Insoumis De L'ursuya;Soutien Nous Sommes Pour;66;TRUE;FR;64240 Hasparren;NA;2;FALSE;Créé il y a 3 mois;64
https://actionpopulaire.fr/groupes/81a55c1c-b2dd-42cd-9205-47fb8096ded8/accueil/;"""Pays De Brive En Commun "" N°1";Local;1;FALSE;FR;19100 BRIVE-LA-GAILLARDE;17;12;TRUE;Créé il y a 3 ans;19
https://actionpopulaire.fr/groupes/81a93f7f-6458-4a74-97c8-1297945c76d5/accueil/;Les Insoumis Portes D'ariège;Local;1;FALSE;FR;09700 Saverdun;NA;1;FALSE;Créé le mois dernier;09
https://actionpopulaire.fr/groupes/81adbe10-71c2-433f-b7bb-afa4108caf20/accueil/;Équipe De Soutien Square De Boston - Laval;Soutien Nous Sommes Pour;66;TRUE;FR;53000 Laval;NA;4;FALSE;Créé il y a 2 mois;53
https://actionpopulaire.fr/groupes/81b38fb4-6c0a-49a6-9af1-a719bf13e5a5/accueil/;Sicoval En Commun;Fonctionnel;50;FALSE;FR;31750 escalquens;4;13;FALSE;Créé il y a 2 ans;31
https://actionpopulaire.fr/groupes/81d06076-2e42-40ba-acc2-66ca6c2fab6a/accueil/;Saint-Michel-Sur-Orge;Local;1;FALSE;FR;91240 St Michel sur Orge;NA;45;TRUE;Créé il y a 3 ans;91
https://actionpopulaire.fr/groupes/81fd26c0-c0fc-4289-ab2c-b658e25c0a25/accueil/;Eourres;Local;1;TRUE;FR;05300 Éourres;2;13;TRUE;Créé il y a 3 ans;05
https://actionpopulaire.fr/groupes/822811c8-29b9-4ea0-9e71-85cb172c5d64/accueil/;Etudiants Insoumis Fac St Charles;Professionnel;53;FALSE;FR;13003 Marseille;NA;4;FALSE;Créé il y a 3 ans;13
https://actionpopulaire.fr/groupes/822f3034-84c9-4e49-95c6-e6f03809c6c7/accueil/;Groupe D'action Du Plateau De Lannemezan;Local;1;FALSE;FR;65300 PINAS;1;5;TRUE;Créé il y a 3 ans;65
https://actionpopulaire.fr/groupes/826fc825-18d0-4456-9baa-c8430b6542ce/accueil/;Insoumis Forcalquier;Local;1;TRUE;FR;04300 Forcalquier;19;52;TRUE;Créé il y a 3 ans;04
https://actionpopulaire.fr/groupes/827b9b9b-6490-42ff-8458-f0fbca2151c4/accueil/;Non Au Projet De 41 Bassines Sur Le Clain;Thématique;17;FALSE;FR;86440 Migné-Auxances;NA;3;FALSE;Créé il y a 3 ans;86
https://actionpopulaire.fr/groupes/829183d2-d78b-4327-8d4c-348c5ccfd1b2/accueil/;Groupe D Action De Langeac;Local;1;FALSE;FR;43300 Langeac;NA;2;FALSE;Créé il y a 2 mois;43
https://actionpopulaire.fr/groupes/82ab0a02-e3f4-4acd-a82e-a0a5e4d3de5f/accueil/;Nous Sommes Pour Blanquefort;Soutien Nous Sommes Pour;66;TRUE;FR;33290 Blanquefort;NA;2;FALSE;Créé il y a 3 mois;33
https://actionpopulaire.fr/groupes/82d2888d-be99-4734-b199-9a5efc0db160/accueil/;La France Insoumise Ga Quartiers  Malcense  Egalité  Croix Rouge;Local;1;FALSE;FR;59200 tourcoing;28;11;TRUE;Créé il y a 3 ans;59
https://actionpopulaire.fr/groupes/82d7b11e-6b7f-481c-9a2a-7f0683959af9/accueil/;Equipe De Soutien Arize-Lèze;Soutien Nous Sommes Pour;66;TRUE;FR;09350 CAMPAGNE-SUR-ARIZE;NA;1;FALSE;Créé le mois dernier;09
https://actionpopulaire.fr/groupes/82dacd31-5b21-4389-abb0-3d3afed41655/accueil/;Comité D'appui De Châteauroux;Fonctionnel;58;TRUE;FR;36000 Châteauroux;51;32;TRUE;Créé il y a 2 ans;36
https://actionpopulaire.fr/groupes/830b31f7-43c6-4585-8f28-9eea2b933ebf/accueil/;Groupe Fi-Flavy Et Environs;Local;1;TRUE;FR;02520 Flavy Le Martel;3;16;TRUE;Créé il y a 3 ans;02
https://actionpopulaire.fr/groupes/83137e06-1d57-46e1-b15e-44629abe558f/accueil/;Insoumis Bayonne Nord;Local;1;FALSE;FR;64100 Bayonne;NA;1;FALSE;Créé le mois dernier;64
https://actionpopulaire.fr/groupes/8315b307-37eb-4e34-aa53-e3a5abd650a7/accueil/;Beau Marais Insoumis;Thématique;8;FALSE;FR;62100 Calais;NA;1;FALSE;Créé il y a 3 mois;62
https://actionpopulaire.fr/groupes/8330beba-38fe-4a93-ae5d-74ce5c0796a2/accueil/;Les Jours Heureux Pour 2022;Soutien Nous Sommes Pour;66;TRUE;FR;62500 Saint Omer;NA;5;FALSE;Créé il y a 3 mois;62
https://actionpopulaire.fr/groupes/833aa391-5fed-4030-9755-839b88927d47/accueil/;Comité D'appui D'herblay;Fonctionnel;58;TRUE;FR;95530 La Frette-sur-Seine;21;4;TRUE;Créé il y a 2 ans;95
https://actionpopulaire.fr/groupes/835100c0-eb67-4332-bc05-e2ba025d35cc/accueil/;Groupe D'action De Saint-Julien-Les-Villas;Local;1;TRUE;FR;10800 Saint-Julien-Les-Villas;72;10;TRUE;Créé il y a 3 ans;10
https://actionpopulaire.fr/groupes/837ab2ea-4026-4780-8f62-60a6c284ff98/accueil/;Nous Sommes Pour - Dunkerque;Soutien Nous Sommes Pour;66;TRUE;FR;59140 Dunkerque;NA;4;FALSE;Créé il y a 3 mois;59
https://actionpopulaire.fr/groupes/83a71bdc-26fd-4a35-8da0-edd86cd34ec8/accueil/;Groupe D'action Expérience Alinsky;Fonctionnel;47;FALSE;FR;75020 Paris;3;10;FALSE;Créé il y a 2 ans;75
https://actionpopulaire.fr/groupes/83a9d786-60b4-406d-acc3-cf1ef49b115b/accueil/;Ga Malbosc, Euromédecine, Hauts De Massane;Local;1;TRUE;FR;34080 Montpellier;6;9;TRUE;Créé il y a 2 ans;34
https://actionpopulaire.fr/groupes/83c0bd66-fb9a-4a38-a638-36641df89a10/accueil/;Equipe De Soutient De Corbiac;Soutien Nous Sommes Pour;66;TRUE;FR;33160 SAINT MEDARD EN JALLES;1;1;FALSE;Créé il y a 2 mois;33
https://actionpopulaire.fr/groupes/83ddfe09-66d8-4a16-9f09-bd878e9892a5/accueil/;Les Insoumis Du Forez 2;Local;1;TRUE;FR;42111 St didier sur rochefort;13;7;TRUE;Créé il y a 3 ans;42
https://actionpopulaire.fr/groupes/83e688b7-9912-4d5a-a8b8-a57d795a1da5/accueil/;France Insoumise Sud Du Grand Narbonne;Local;1;TRUE;FR;11540 Roquefort des Corbières;2;1;FALSE;Créé le mois dernier;11
https://actionpopulaire.fr/groupes/83fa5606-82bd-4ff9-bdb9-97aa65b57397/accueil/;Les Insoumis De Talencieux;Local;1;TRUE;FR;07340 Talencieux;NA;NA;FALSE;Créé il y a 3 semaines;07
https://actionpopulaire.fr/groupes/83fd76d6-355c-4418-985d-c345d71f9f5c/accueil/;Groupes Pour Unité;Local;1;FALSE;FR;31200 Toulouse;NA;1;FALSE;Créé le mois dernier;31
https://actionpopulaire.fr/groupes/84253cfc-2e56-49aa-a68d-dc30f70d6559/accueil/;France Insoumise Au Burkina Faso;Local;1;FALSE;BF;2188 Bobo-Dioulasso;1;6;TRUE;Créé il y a 3 ans;99
https://actionpopulaire.fr/groupes/843161ae-21aa-4965-b2dd-e8a40953d598/accueil/;Insoumis Et Insoumises De La Rive Gauche;Soutien Nous Sommes Pour;100;TRUE;FR;75006 Paris;NA;5;FALSE;Créé il y a 2 mois;75
https://actionpopulaire.fr/groupes/844373ca-bef9-4626-910b-284e20452902/accueil/;Groupe D'action Marcory;Thématique;21;FALSE;CI;9999 ABIDJAN;NA;1;FALSE;Créé il y a 4 mois;99
https://actionpopulaire.fr/groupes/8444a60b-f913-4d74-a21f-d356995dd67e/accueil/;Insoumise70;Local;1;TRUE;FR;70000 Vesoul;31;29;TRUE;Créé il y a 3 ans;70
https://actionpopulaire.fr/groupes/84578e69-9155-4605-bc14-9824a998313c/accueil/;Lauragais Force Insoumise;Local;1;TRUE;FR;31290 AVIGNONET LAURAGAIS;63;18;TRUE;Créé il y a 2 ans;31
https://actionpopulaire.fr/groupes/846d4db0-d2a4-41fb-817a-df9662cc5522/accueil/;Les Insoumis·es Des Grées;Local;1;TRUE;FR;56220 Rochefort en terre;69;22;TRUE;Créé il y a 3 ans;56
https://actionpopulaire.fr/groupes/847156cb-6a5a-42a6-a328-3c179dd0d6e1/accueil/;Comité D'appui De Calais;Fonctionnel;58;FALSE;FR;62100 Calais;14;17;TRUE;Créé il y a 2 ans;62
https://actionpopulaire.fr/groupes/84830d35-4cb8-4c38-a8fd-d310c50a9c6c/accueil/;Equipe De Soutien D'epluches-Saint-Ouen L'aumône;Soutien Nous Sommes Pour;66;TRUE;FR;"""95310 Saint-Ouen laumône""";NA;4;FALSE;Créé il y a 2 mois;95
https://actionpopulaire.fr/groupes/84a9887f-83a8-45ae-b90c-7e37a8d064e1/accueil/;Nous Sommes Pour Lille Centre;Soutien Nous Sommes Pour;66;TRUE;FR;59000 Lille;4;6;FALSE;Créé il y a 3 mois;59
https://actionpopulaire.fr/groupes/84f35ea2-ed41-43be-bd4c-bed623ebb244/accueil/;Trajet Grande Ligne Corail Intercités Sncfgroupe Insoumis/Es 31;Professionnel;54;FALSE;FR;31100 Toulouse;3;6;FALSE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/8569195b-f026-428c-ae37-1cbba3df4048/accueil/;Pithiviers Citoyen Et Insoumis;Local;1;FALSE;FR;45300 PITHIVIERS;NA;11;FALSE;Créé il y a 3 ans;45
https://actionpopulaire.fr/groupes/8575ada2-f07c-404f-ae0d-ccf13a6d864f/accueil/;Action Sociale;Thématique;16;FALSE;FR;62280 Saint Martin Boulogne;NA;3;FALSE;Créé il y a 2 ans;62
https://actionpopulaire.fr/groupes/8578ee24-61da-4dbc-b2fa-1ad34fb64740/accueil/;Comités D'appui De Bourges Et De Son Agglomération;Fonctionnel;58;FALSE;FR;18000 Bourges;25;14;TRUE;Créé il y a 2 ans;18
https://actionpopulaire.fr/groupes/85962878-5e98-44f9-b7f7-60deaaf7f2f2/accueil/;Fédération Des Insoumis.es De Pointe-À-Pitre / Les Abymes;Local;1;FALSE;GP;97110 Pointe à Pitre;26;32;TRUE;Créé il y a 3 ans;971
https://actionpopulaire.fr/groupes/85a93006-a4f7-4a58-a0be-1862a88a3864/accueil/;Groupe D'action Aubagne Sud;Local;1;FALSE;FR;13400 AUBAGNE;NA;1;FALSE;Créé le mois dernier;13
https://actionpopulaire.fr/groupes/85ec2436-5a6a-43d4-944c-082568c84e6d/accueil/;Groupe D'action France Insoumise De Malaisie;Local;1;FALSE;MY;50400 Kuala Lumpur;NA;1;FALSE;Créé le mois dernier;99
https://actionpopulaire.fr/groupes/85fb7ef1-a3f8-4b35-833c-1c9f49c48154/accueil/;Colomiers Insoumise;Local;1;TRUE;FR;31770 Colomiers;2;73;TRUE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/86011b4b-3fcc-47da-8191-5fa5d8f8d6de/accueil/;Dordogne Sud;Local;1;TRUE;FR;24240 Rouffignac de Sigoules;1;2;FALSE;Créé il y a 3 semaines;24
https://actionpopulaire.fr/groupes/862f714c-c860-4738-a756-458968387312/accueil/;Comité D'appui De Champs-Sur-Marne;Fonctionnel;58;FALSE;FR;77420 Champs-sur-Marne;4;4;TRUE;Créé il y a 2 ans;77
https://actionpopulaire.fr/groupes/863e8628-77f8-4a42-bc3f-8d8e0004bc41/accueil/;La France Insoumise - Sciences Po Paris - Campus De Paris;Professionnel;53;FALSE;FR;75007 Paris;10;49;FALSE;Créé il y a 3 ans;75
https://actionpopulaire.fr/groupes/864a8a0d-109e-4760-b240-75640c4a2f02/accueil/;Les Insoumi(Es)S De Morsang Sur Orge;Local;1;FALSE;FR;91390 Morsang-sur-Orge;2;13;TRUE;Créé il y a 3 ans;91
https://actionpopulaire.fr/groupes/86717510-cb3a-4713-b078-71dc447e5ac4/accueil/;”Fédérons Dans L’action“ Sur Metz Agglo & Environs;Fonctionnel;46;TRUE;FR;57000 Metz;63;19;FALSE;Créé il y a 3 ans;57
https://actionpopulaire.fr/groupes/867c1efc-3fc0-4290-aa16-2750f30aa968/accueil/;Groupe D'action Du Pays Des Herbiers;Fonctionnel;56;FALSE;FR;85590 SAINT MARS LA REORTHE;NA;1;FALSE;Créé il y a 5 mois;85
https://actionpopulaire.fr/groupes/86a5e89b-fd98-4471-bc60-5951c1bb1082/accueil/;Ecolos Insoumis En Guadeloupe;Thématique;38;FALSE;GP;97180 Sainte Anne;NA;7;TRUE;Créé l’année dernière;971
https://actionpopulaire.fr/groupes/86b290ac-8be4-4d0d-ad89-e31a91e4bb0f/accueil/;Groupe De Soutien D'aurillac #Noussommespour;Local;1;FALSE;FR;15000 Aurillac;NA;3;FALSE;Créé il y a 2 mois;15
https://actionpopulaire.fr/groupes/86bab918-3b8b-4bfa-a0af-c205621a157f/accueil/;La Rochelle Insoumise Quartiers Populaires;Soutien Nous Sommes Pour;66;TRUE;FR;17000 La rochelle;NA;5;FALSE;Créé il y a 2 mois;17
https://actionpopulaire.fr/groupes/86d04cc2-01b6-48fe-bc58-b6d721002c70/accueil/;Féministes Insoumis.es ~ Paris;Thématique;22;FALSE;FR;75010 PARIS;4;18;FALSE;Créé il y a 3 ans;75
https://actionpopulaire.fr/groupes/87074cf5-cdb8-46dd-a745-411d854947f4/accueil/;Colmar 1 Sud Ried Transition Énergétique;Thématique;38;TRUE;FR;68000 Colmar;1;10;FALSE;Créé le mois dernier;68
https://actionpopulaire.fr/groupes/871c1b0b-fc70-49aa-aa07-c26acdab95e4/accueil/;Val De Moine Insoumis;Local;1;FALSE;FR;49300 cholet;4;5;FALSE;Créé il y a 3 ans;49
https://actionpopulaire.fr/groupes/873e3fb4-7420-4487-a696-198ea6a8a5ad/accueil/;Ga Ecologie;Fonctionnel;56;FALSE;FR;84000 AVIGNON;1;13;FALSE;Créé il y a 3 ans;84
https://actionpopulaire.fr/groupes/87497857-15c6-408d-bc14-30b451a9c658/accueil/;Groupe D'action Santé - Insoumis 04;Thématique;11;FALSE;FR;04100 Manosque;NA;4;FALSE;Créé il y a 3 ans;04
https://actionpopulaire.fr/groupes/877ebc6e-3a82-4018-aff0-908d683dd68f/accueil/;Equipe Des Jeunes Rue D'isly;Soutien Nous Sommes Pour;66;TRUE;FR;59000 Lille;NA;1;FALSE;Créé il y a 3 mois;59
https://actionpopulaire.fr/groupes/878eef45-a675-42a7-a13c-afa5ef72220c/accueil/;Insoumis De Capesterre Belle Eau;Local;1;FALSE;GP;97130 CAPESTERRE-BELLE-EAU;1;5;FALSE;Créé l’année dernière;971
https://actionpopulaire.fr/groupes/87a520b7-023e-42c2-a1c6-a9fc24b48874/accueil/;Les Insoumis(Es) De Saint Mathieu De Tréviers;Local;1;TRUE;FR;34270 Saint-Mathieu-de-Tréviers;12;24;TRUE;Créé il y a 3 ans;34
https://actionpopulaire.fr/groupes/87c65ceb-c007-4bd9-b86e-961318697db9/accueil/;Équipe De Soutien De Saintes Rive Droite;Soutien Nous Sommes Pour;66;TRUE;FR;17100 Saintes;NA;2;FALSE;Créé il y a 3 mois;17
https://actionpopulaire.fr/groupes/88053704-511e-4137-b7b3-5fa20dbd2395/accueil/;Jeunes Insoumis.es De Compiègne;Thématique;33;FALSE;FR;60200 Compiègne;5;10;TRUE;Créé l’année dernière;60
https://actionpopulaire.fr/groupes/8814c47c-04f0-4f73-a5b6-9d6ee15a68bb/accueil/;Équipe De Soutien De Marracq;Soutien Nous Sommes Pour;66;TRUE;FR;64100 Bayonne;2;1;FALSE;Créé le mois dernier;64
https://actionpopulaire.fr/groupes/8836e804-8246-4165-90bd-17e1d715b18a/accueil/;Groupe Fonctionnel Square Florent (Elections Regionales & Departementales);Fonctionnel;46;TRUE;FR;67200 Strasbourg;6;11;TRUE;Créé le mois dernier;67
https://actionpopulaire.fr/groupes/885f36d7-dd49-477e-ab34-de13328164e3/accueil/;Paris 15 Grenelle;Local;1;FALSE;FR;75015 Paris;13;114;TRUE;Créé il y a 3 ans;75
https://actionpopulaire.fr/groupes/8865479e-44c2-4890-bcd8-23add3b206e1/accueil/;Equipe De Soutien De Grange Aux Bois;Soutien Nous Sommes Pour;66;TRUE;FR;57070 Metz;NA;2;FALSE;Créé il y a 3 mois;57
https://actionpopulaire.fr/groupes/889d9366-8767-4ee9-84e3-8de525a29e52/accueil/;Fi Lodevois-Larzac-Nord-Est;Local;1;FALSE;FR;34700 Soubes;15;16;TRUE;Créé il y a 2 ans;34
https://actionpopulaire.fr/groupes/889e3415-6aec-4711-88f4-db7dee65d455/accueil/;Magland-L'insoumise;Local;1;FALSE;FR;74300 magland;NA;4;FALSE;Créé il y a 3 ans;74
https://actionpopulaire.fr/groupes/88a154e4-f377-4126-9aff-f66ddcca31ab/accueil/;Laec À Zürich;Soutien Nous Sommes Pour;66;TRUE;CH;8047 Zürich;8;4;FALSE;Créé il y a 3 mois;99
https://actionpopulaire.fr/groupes/88c414db-1fdb-4ccd-b406-f3f2111e5aca/accueil/;Circuits Courts Des Insoumis Mêlois;Local;1;TRUE;FR;61170 Le Mêle sur Sarthe;21;11;TRUE;Créé il y a 2 ans;61
https://actionpopulaire.fr/groupes/88c99398-433d-491b-910f-bad77febb6de/accueil/;Esplanade Insoumise En Lutte;Local;1;TRUE;FR;67000 Strasbourg;194;29;TRUE;Créé il y a 3 ans;67
https://actionpopulaire.fr/groupes/88debd2a-2af8-4e73-aeba-720de8c7869d/accueil/;Pour Des Jours Meilleurs;Local;1;FALSE;FR;01150 Lagnieu;1;29;TRUE;Créé il y a 3 ans;01
https://actionpopulaire.fr/groupes/88e89b0d-d853-4071-871c-6c4530fa47ad/accueil/;Haubourdin #Jlm2022;Soutien Nous Sommes Pour;66;TRUE;FR;59320 HAUBOURDIN;NA;1;FALSE;Créé il y a 3 mois;59
https://actionpopulaire.fr/groupes/88f9daf5-7100-43a8-84e3-8858775dc3db/accueil/;Equipe De Soutien De Vichy;Soutien Nous Sommes Pour;66;TRUE;FR;03200 Vichy;4;3;FALSE;Créé il y a 2 mois;03
https://actionpopulaire.fr/groupes/8911fabd-a033-4b37-a733-24e49a998800/accueil/;Écrivains Insoumis;Fonctionnel;50;TRUE;FR;13002 Marseille;9;18;TRUE;Créé il y a 3 ans;13
https://actionpopulaire.fr/groupes/891b5984-2750-4554-8ee8-9e677668cd7b/accueil/;Comité D'appui De Gaillac;Fonctionnel;58;FALSE;FR;81600 Gaillac;7;8;TRUE;Créé il y a 2 ans;81
https://actionpopulaire.fr/groupes/891e2717-7de0-4148-a164-64b2ebae646f/accueil/;Groupe D'action-Plateau Est Boos;Local;1;FALSE;FR;76520 Boos;2;5;TRUE;Créé il y a 2 ans;76
https://actionpopulaire.fr/groupes/891f2b8e-02a0-44c8-a128-e498ca4d51a3/accueil/;Comité D'appui De Cournon-D'auvergne;Fonctionnel;58;FALSE;FR;"""63800 Cournon-dAuvergne""";4;6;TRUE;Créé il y a 2 ans;63
